id,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
959,36,Yes,Rarely,419.0,Sales,21,FP/Bachiller,Other,4,Male,37.0,Insatisfecho,Becario,Sales Representative,Insatisfecho,Unknown,2121.0,1,Yes,13,3,2,0,1,3,Muy satisfecho,1,0,0,0
960,20,Yes,Rarely,129.0,Research & Development,4,FP/Bachiller,Technical Degree,1,Male,84.0,Satisfecho,Becario,Laboratory Technician,Nada satisfecho,Single,2973.0,1,No,19,3,2,0,1,2,Satisfecho,1,0,0,1
961,31,No,Rarely,616.0,Research & Development,12,FP/Bachiller,Medical,4,Female,41.0,Satisfecho,Junior,Healthcare Representative,Muy satisfecho,Married,5855.0,0,Yes,11,3,3,2,10,2,Nada satisfecho,9,7,8,5
964,40,No,Rarely,1469.0,Research & Development,9,Estudios universitarios,Medical,4,Male,35.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Divorced,3617.0,8,Yes,14,3,4,1,3,2,Satisfecho,1,1,0,0
966,32,No,Rarely,498.0,Research & Development,3,Estudios universitarios,Medical,3,Female,93.0,Satisfecho,Junior,Manufacturing Director,Nada satisfecho,Married,6725.0,1,No,12,3,3,1,8,2,Muy satisfecho,8,7,6,3
967,36,Yes,Rarely,530.0,Sales,3,Sin estudios,Life Sciences,3,Male,51.0,Insatisfecho,Senior,Sales Executive,Muy satisfecho,Married,10325.0,1,Yes,11,3,1,1,16,6,Satisfecho,16,7,3,7
969,33,No,Rarely,1069.0,Research & Development,1,FP/Bachiller,Unknown,2,Female,42.0,Insatisfecho,Junior,Healthcare Representative,Muy satisfecho,Single,6949.0,0,No,14,3,1,0,6,3,Satisfecho,5,0,1,4
970,37,Yes,Rarely,625.0,Sales,1,Estudios universitarios,Life Sciences,1,Male,46.0,Insatisfecho,Senior,Sales Executive,Satisfecho,Married,10609.0,5,No,11,3,3,0,17,2,Nada satisfecho,14,1,11,7
972,45,No,Non,805.0,Research & Development,4,Educación básica,Life Sciences,3,Male,57.0,Satisfecho,Junior,Laboratory Technician,Insatisfecho,Married,4447.0,1,No,12,3,2,0,9,3,Insatisfecho,9,7,0,8
974,29,No,Frequently,1404.0,Sales,20,FP/Bachiller,Technical Degree,3,Female,84.0,Satisfecho,Becario,Sales Representative,Muy satisfecho,Married,2157.0,1,No,15,3,2,1,3,5,Satisfecho,3,1,0,2
975,35,No,Rarely,1219.0,Sales,18,FP/Bachiller,Medical,3,Female,86.0,Satisfecho,Junior,Sales Executive,Satisfecho,Married,4601.0,1,No,16,3,2,0,5,3,Satisfecho,5,2,1,0
976,52,No,Rarely,1053.0,Research & Development,1,Educación básica,Life Sciences,4,Male,70.0,Satisfecho,Manager,Manager,Muy satisfecho,Married,17099.0,2,No,15,3,2,1,26,3,Insatisfecho,9,8,7,8
977,58,Yes,Rarely,289.0,Research & Development,2,FP/Bachiller,Technical Degree,4,Male,51.0,Satisfecho,Becario,Research Scientist,Satisfecho,Single,2479.0,4,No,24,4,1,0,7,4,Satisfecho,1,0,0,2
981,53,No,Rarely,1376.0,Sales,2,Educación básica,Medical,3,Male,45.0,Satisfecho,Manager,Manager,Satisfecho,Divorced,14852.0,6,No,13,3,3,1,22,3,Muy satisfecho,17,13,15,2
982,30,No,Rarely,231.0,Sales,8,Educación básica,Other,3,Male,62.0,Satisfecho,Senior,Sales Executive,Satisfecho,Divorced,7264.0,5,No,11,3,1,1,10,2,Muy satisfecho,8,4,7,7
983,38,No,Non,152.0,Sales,10,FP/Bachiller,Technical Degree,3,Female,85.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Unknown,5666.0,1,Yes,13,3,2,0,6,1,Satisfecho,5,3,1,3
984,35,No,Rarely,882.0,Sales,3,Estudios universitarios,Life Sciences,4,Male,92.0,Satisfecho,Senior,Sales Executive,Muy satisfecho,Divorced,7823.0,6,No,13,3,2,1,12,2,Satisfecho,10,9,0,8
985,39,No,Rarely,903.0,Sales,2,Postgrado,Life Sciences,1,Male,41.0,Muy satisfecho,Senior,Sales Executive,Satisfecho,Single,7880.0,0,No,18,3,4,0,9,3,Satisfecho,8,7,0,6
986,40,Yes,Non,1479.0,Sales,24,FP/Bachiller,Life Sciences,2,Female,100.0,Muy satisfecho,Manager,Sales Executive,Insatisfecho,Single,13194.0,4,Yes,16,3,4,0,22,2,Insatisfecho,1,0,0,1
987,47,No,Frequently,1379.0,Research & Development,16,Estudios universitarios,Medical,3,Male,64.0,Muy satisfecho,Junior,Manufacturing Director,Satisfecho,Divorced,5067.0,1,Yes,19,3,3,0,20,3,Muy satisfecho,19,10,2,7
990,36,No,Non,1229.0,Sales,8,Estudios universitarios,Technical Degree,1,Male,84.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Divorced,5079.0,4,No,13,3,4,2,12,3,Satisfecho,7,7,0,7
991,36,Yes,Non,335.0,Research & Development,9,Educación básica,Medical,3,Male,46.0,Insatisfecho,Becario,Research Scientist,Nada satisfecho,Single,2321.0,0,Yes,22,4,1,0,4,0,Satisfecho,3,2,1,2
992,33,No,Non,722.0,Sales,17,FP/Bachiller,Life Sciences,4,Male,38.0,Satisfecho,Manager,Manager,Satisfecho,Single,17444.0,1,No,11,3,4,0,10,2,Satisfecho,10,8,6,0
994,29,Yes,Rarely,906.0,Research & Development,10,FP/Bachiller,Life Sciences,4,Female,92.0,Insatisfecho,Becario,Research Scientist,Nada satisfecho,Single,2404.0,6,Yes,20,4,3,0,3,5,Satisfecho,0,0,0,0
995,33,No,Rarely,461.0,Research & Development,13,Sin estudios,Life Sciences,2,Female,53.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Unknown,3452.0,3,No,18,3,1,0,5,4,Satisfecho,3,2,0,2
996,45,No,Rarely,974.0,Research & Development,1,Estudios universitarios,Unknown,4,Female,91.0,Satisfecho,Becario,Laboratory Technician,Muy satisfecho,Unknown,2270.0,3,No,14,3,4,2,8,2,Satisfecho,5,3,0,4
997,50,No,Rarely,1126.0,Research & Development,1,Educación básica,Medical,4,Male,66.0,Satisfecho,Manager,Research Director,Muy satisfecho,Divorced,17399.0,9,No,22,4,3,1,32,1,Insatisfecho,5,4,1,2
998,33,No,Frequently,827.0,Research & Development,1,Estudios universitarios,Other,3,Female,84.0,Muy satisfecho,Junior,Healthcare Representative,Insatisfecho,Married,5488.0,1,Yes,13,3,1,1,6,2,Satisfecho,6,5,1,2
999,41,No,Frequently,840.0,Research & Development,9,FP/Bachiller,Medical,1,Male,64.0,Satisfecho,Director,Research Director,Unknown,Divorced,19419.0,2,No,17,3,2,1,21,3,Muy satisfecho,18,16,0,11
1001,27,No,Rarely,1134.0,Research & Development,16,Estudios universitarios,Technical Degree,3,Female,37.0,Satisfecho,Becario,Laboratory Technician,Insatisfecho,Married,2811.0,9,No,14,3,2,1,4,2,Satisfecho,2,2,2,2
1002,45,No,Non,248.0,Research & Development,23,Educación básica,Life Sciences,4,Male,42.0,Satisfecho,Junior,Laboratory Technician,Nada satisfecho,Married,3633.0,1,Yes,15,3,3,1,9,2,Satisfecho,9,8,0,8
1003,47,No,Rarely,955.0,Sales,4,Educación básica,Life Sciences,4,Female,83.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Single,4163.0,1,Yes,17,3,3,0,9,0,Satisfecho,9,0,0,7
1004,30,Yes,Rarely,138.0,Research & Development,22,FP/Bachiller,Life Sciences,1,Female,48.0,Satisfecho,Becario,Research Scientist,Satisfecho,Married,2132.0,4,Yes,11,3,2,0,7,2,Satisfecho,5,2,0,1
1005,50,No,Rarely,939.0,Research & Development,24,FP/Bachiller,Life Sciences,4,Male,95.0,Satisfecho,Manager,Manufacturing Director,Satisfecho,Married,13973.0,3,Yes,18,3,4,1,22,2,Satisfecho,12,11,1,5
1006,36,No,Frequently,1391.0,Research & Development,10,Sin estudios,Unknown,3,Male,66.0,Satisfecho,Becario,Research Scientist,Satisfecho,Married,2684.0,0,No,17,3,2,1,3,0,Insatisfecho,2,1,0,2
1007,46,No,Rarely,566.0,Research & Development,7,Educación básica,Medical,4,Male,75.0,Satisfecho,Senior,Manufacturing Director,Satisfecho,Divorced,10845.0,6,No,13,3,2,1,13,3,Satisfecho,8,7,0,7
1009,24,No,Rarely,1206.0,Research & Development,17,Sin estudios,Medical,4,Female,41.0,Insatisfecho,Junior,Manufacturing Director,Satisfecho,Divorced,4377.0,1,No,15,3,2,2,5,6,Satisfecho,4,2,3,2
1010,36,Yes,Rarely,622.0,Research & Development,14,Estudios universitarios,Other,3,Male,39.0,Insatisfecho,Becario,Laboratory Technician,Insatisfecho,Divorced,3743.0,1,Yes,24,4,4,1,5,2,Nada satisfecho,4,2,0,2
1011,31,No,Frequently,853.0,Research & Development,1,Sin estudios,Life Sciences,3,Female,96.0,Satisfecho,Junior,Manufacturing Director,Nada satisfecho,Married,4148.0,1,No,12,3,3,1,4,1,Satisfecho,4,3,0,3
1012,18,No,Non,287.0,Research & Development,5,Educación básica,Life Sciences,2,Male,73.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Single,1051.0,1,No,15,3,4,0,0,2,Satisfecho,0,0,0,0
1013,54,No,Rarely,1441.0,Research & Development,17,FP/Bachiller,Technical Degree,3,Female,56.0,Satisfecho,Senior,Manufacturing Director,Satisfecho,Married,10739.0,8,No,11,3,3,1,22,4,Satisfecho,10,7,0,8
1014,35,No,Rarely,583.0,Research & Development,25,Estudios universitarios,Medical,3,Female,57.0,Satisfecho,Senior,Healthcare Representative,Satisfecho,Divorced,10388.0,1,Yes,11,3,3,1,16,3,Insatisfecho,16,10,10,1
1015,30,No,Rarely,153.0,Research & Development,8,Educación básica,Life Sciences,2,Female,73.0,Muy satisfecho,Senior,Research Director,Unknown,Married,11416.0,0,Yes,12,3,3,3,9,4,Insatisfecho,8,7,1,7
1016,20,Yes,Rarely,1097.0,Research & Development,11,FP/Bachiller,Medical,4,Female,98.0,Insatisfecho,Becario,Research Scientist,Nada satisfecho,Single,2600.0,1,Yes,15,3,1,0,1,2,Satisfecho,1,0,0,0
1017,30,Yes,Frequently,109.0,Research & Development,5,FP/Bachiller,Medical,2,Female,60.0,Satisfecho,Becario,Laboratory Technician,Insatisfecho,Single,2422.0,0,No,17,3,1,0,4,3,Satisfecho,3,2,1,2
1018,26,No,Rarely,1066.0,Research & Development,2,Educación básica,Medical,4,Male,32.0,Muy satisfecho,Junior,Manufacturing Director,Muy satisfecho,Married,5472.0,1,No,12,3,2,0,8,3,Satisfecho,8,7,1,3
1019,22,No,Rarely,217.0,Research & Development,8,Sin estudios,Life Sciences,2,Male,94.0,Nada satisfecho,Becario,Laboratory Technician,Nada satisfecho,Married,2451.0,1,No,15,3,1,1,4,3,Insatisfecho,4,3,1,1
1022,48,No,Rarely,277.0,Research & Development,6,FP/Bachiller,Life Sciences,1,Male,97.0,Insatisfecho,Junior,Healthcare Representative,Satisfecho,Single,4240.0,2,No,13,3,4,0,19,0,Satisfecho,2,2,2,2
1024,48,No,Rarely,1355.0,Research & Development,4,Estudios universitarios,Life Sciences,3,Male,78.0,Insatisfecho,Senior,Healthcare Representative,Satisfecho,Single,10999.0,7,No,14,3,2,0,27,3,Satisfecho,15,11,4,8
1025,41,No,Rarely,549.0,Research & Development,7,Educación básica,Medical,4,Female,42.0,Satisfecho,Junior,Manufacturing Director,Satisfecho,Unknown,4907.0,6,No,14,3,2,0,8,3,Satisfecho,2,2,2,1
1026,39,No,Rarely,466.0,Research & Development,1,Sin estudios,Life Sciences,4,Female,65.0,Insatisfecho,Manager,Manufacturing Director,Muy satisfecho,Unknown,12742.0,1,No,16,3,3,1,21,3,Satisfecho,21,6,11,8
1027,27,No,Rarely,1055.0,Research & Development,2,Estudios universitarios,Life Sciences,1,Female,47.0,Satisfecho,Junior,Manufacturing Director,Muy satisfecho,Married,4227.0,0,No,18,3,2,1,4,2,Satisfecho,3,2,2,2
1028,35,No,Rarely,802.0,Research & Development,10,FP/Bachiller,Other,2,Male,45.0,Satisfecho,Becario,Laboratory Technician,Muy satisfecho,Divorced,3917.0,1,No,20,4,1,1,3,4,Insatisfecho,3,2,1,2
1029,36,No,Rarely,265.0,Sales,5,Educación básica,Marketing,4,Male,90.0,Satisfecho,Director,Manager,Satisfecho,Married,18303.0,6,No,13,3,2,0,21,3,Muy satisfecho,1,0,0,0
1030,50,No,Rarely,804.0,Research & Development,9,FP/Bachiller,Unknown,1,Male,64.0,Satisfecho,Becario,Laboratory Technician,Muy satisfecho,Married,2380.0,4,No,18,3,2,0,8,5,Satisfecho,1,0,0,0
1032,59,No,Rarely,715.0,Research & Development,2,FP/Bachiller,Life Sciences,3,Female,69.0,Insatisfecho,Manager,Manufacturing Director,Muy satisfecho,Single,13726.0,3,Yes,13,3,1,0,30,4,Satisfecho,5,3,4,3
1033,37,Yes,Rarely,1141.0,Research & Development,11,Educación básica,Medical,1,Female,61.0,Nada satisfecho,Junior,Healthcare Representative,Insatisfecho,Married,4777.0,5,No,15,3,1,0,15,2,Nada satisfecho,1,0,0,0
1034,55,No,Frequently,135.0,Research & Development,18,Estudios universitarios,Medical,3,Male,62.0,Satisfecho,Junior,Healthcare Representative,Insatisfecho,Unknown,6385.0,3,Yes,14,3,4,2,17,3,Satisfecho,8,7,6,7
1035,41,No,Non,247.0,Research & Development,7,Sin estudios,Life Sciences,2,Female,55.0,Nada satisfecho,Director,Research Director,Satisfecho,Divorced,19973.0,1,No,22,4,2,2,21,3,Satisfecho,21,16,5,10
1036,38,No,Rarely,1035.0,Sales,3,Estudios universitarios,Life Sciences,2,Male,42.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Single,6861.0,8,Yes,12,3,3,0,19,1,Satisfecho,1,0,0,0
1037,26,Yes,Non,265.0,Sales,29,Educación básica,Medical,2,Male,79.0,Nada satisfecho,Junior,Sales Executive,Nada satisfecho,Single,4969.0,8,No,18,3,4,0,7,6,Satisfecho,2,2,2,2
1038,52,Yes,Rarely,266.0,Sales,2,Sin estudios,Marketing,1,Female,57.0,Nada satisfecho,Director,Manager,Muy satisfecho,Unknown,19845.0,1,No,15,3,4,1,33,3,Satisfecho,32,14,6,9
1039,44,No,Rarely,1448.0,Sales,28,FP/Bachiller,Medical,4,Female,53.0,Muy satisfecho,Manager,Sales Executive,Muy satisfecho,Married,13320.0,3,Yes,18,3,3,1,23,2,Satisfecho,12,11,11,11
1040,50,No,Non,145.0,Sales,1,FP/Bachiller,Life Sciences,4,Female,95.0,Satisfecho,Junior,Sales Executive,Satisfecho,Married,6347.0,0,No,12,3,1,1,19,3,Satisfecho,18,7,0,4
1042,36,Yes,Rarely,885.0,Research & Development,16,Estudios universitarios,Life Sciences,3,Female,43.0,Muy satisfecho,Becario,Laboratory Technician,Nada satisfecho,Single,2743.0,1,No,16,3,3,0,18,1,Satisfecho,17,13,15,14
1043,39,No,Frequently,945.0,Research & Development,22,FP/Bachiller,Medical,4,Female,82.0,Satisfecho,Senior,Manufacturing Director,Nada satisfecho,Single,10880.0,1,Yes,13,3,3,0,21,2,Satisfecho,21,6,2,8
1044,33,No,Non,1038.0,Sales,8,Sin estudios,Life Sciences,2,Female,88.0,Insatisfecho,Becario,Sales Representative,Muy satisfecho,Unknown,2342.0,0,No,19,3,4,0,3,2,Insatisfecho,2,2,2,2
1045,45,No,Rarely,1234.0,Sales,11,Educación básica,Life Sciences,4,Female,90.0,Satisfecho,Manager,Manager,Muy satisfecho,Married,17650.0,3,No,13,3,2,1,26,4,Muy satisfecho,9,3,1,1
1046,32,No,Non,1109.0,Research & Development,29,Estudios universitarios,Medical,4,Female,69.0,Satisfecho,Becario,Laboratory Technician,Satisfecho,Single,4025.0,9,No,12,3,2,0,10,2,Satisfecho,8,7,7,7
1047,34,No,Rarely,216.0,Sales,1,Estudios universitarios,Marketing,2,Male,75.0,Muy satisfecho,Junior,Sales Executive,Muy satisfecho,Divorced,9725.0,0,No,11,3,4,1,16,2,Insatisfecho,15,1,0,9
1048,59,No,Rarely,1089.0,Sales,1,Educación básica,Technical Degree,2,Male,66.0,Satisfecho,Senior,Manager,Muy satisfecho,Married,11904.0,3,Yes,14,3,3,1,14,1,Nada satisfecho,6,4,0,4
1049,45,No,Rarely,788.0,Human Resources,24,Estudios universitarios,Medical,2,Male,36.0,Satisfecho,Becario,Human Resources,Insatisfecho,Single,2177.0,1,No,16,3,1,0,6,3,Satisfecho,6,3,0,4
1050,53,No,Rarely,124.0,Sales,2,FP/Bachiller,Marketing,3,Female,38.0,Insatisfecho,Senior,Sales Executive,Insatisfecho,Married,7525.0,2,No,12,3,1,1,30,2,Satisfecho,15,7,6,12
1052,36,Yes,Rarely,660.0,Research & Development,15,FP/Bachiller,Other,1,Male,81.0,Satisfecho,Junior,Laboratory Technician,Satisfecho,Divorced,4834.0,7,No,14,3,2,1,9,3,Insatisfecho,1,0,0,0
1053,26,Yes,Frequently,342.0,Research & Development,2,FP/Bachiller,Life Sciences,1,Male,57.0,Satisfecho,Becario,Research Scientist,Nada satisfecho,Married,2042.0,6,Yes,14,3,2,1,6,2,Satisfecho,3,2,1,2
1055,34,No,Rarely,1333.0,Sales,10,Estudios universitarios,Life Sciences,3,Female,87.0,Satisfecho,Becario,Sales Representative,Satisfecho,Married,2220.0,1,Yes,19,3,4,1,1,3,Satisfecho,1,1,0,0
1056,28,No,Rarely,1144.0,Sales,10,Sin estudios,Medical,4,Male,74.0,Satisfecho,Becario,Sales Representative,Insatisfecho,Married,1052.0,1,No,22,4,2,0,1,5,Satisfecho,1,0,0,0
1060,38,No,Frequently,1186.0,Research & Development,3,Estudios universitarios,Other,3,Male,44.0,Satisfecho,Becario,Research Scientist,Satisfecho,Married,2821.0,3,No,16,3,1,1,8,2,Satisfecho,2,2,2,2
1061,50,No,Rarely,1464.0,Research & Development,2,Estudios universitarios,Medical,2,Male,62.0,Satisfecho,Director,Research Director,Satisfecho,Unknown,19237.0,2,Yes,11,3,4,1,29,2,Insatisfecho,8,1,7,3
1062,37,No,Rarely,124.0,Research & Development,3,FP/Bachiller,Other,4,Female,35.0,Satisfecho,Junior,Healthcare Representative,Insatisfecho,Single,4107.0,3,No,15,3,1,0,8,3,Insatisfecho,4,3,0,1
1066,40,No,Rarely,300.0,Sales,26,FP/Bachiller,Marketing,3,Male,74.0,Satisfecho,Junior,Sales Executive,Nada satisfecho,Married,8396.0,1,No,14,3,2,1,8,3,Insatisfecho,7,7,7,5
1068,26,No,Frequently,921.0,Research & Development,1,Sin estudios,Medical,1,Female,66.0,Insatisfecho,Becario,Research Scientist,Unknown,Divorced,2007.0,1,No,13,3,3,2,5,5,Satisfecho,5,3,1,3
1069,46,No,Rarely,430.0,Research & Development,1,Estudios universitarios,Medical,4,Male,40.0,Satisfecho,Director,Research Director,Muy satisfecho,Divorced,19627.0,9,No,17,3,4,2,23,0,Satisfecho,2,2,2,2
1070,54,No,Rarely,1082.0,Sales,2,Estudios universitarios,Life Sciences,3,Female,41.0,Insatisfecho,Senior,Sales Executive,Satisfecho,Married,10686.0,6,No,11,3,2,1,13,4,Satisfecho,9,4,7,0
1071,56,No,Frequently,1240.0,Research & Development,9,FP/Bachiller,Medical,1,Female,63.0,Satisfecho,Becario,Research Scientist,Satisfecho,Married,2942.0,2,No,19,3,2,1,18,4,Satisfecho,5,4,0,3
1073,36,No,Rarely,796.0,Research & Development,12,Postgrado,Medical,4,Female,51.0,Insatisfecho,Senior,Manufacturing Director,Muy satisfecho,Single,8858.0,0,No,11,3,2,0,15,2,Insatisfecho,14,8,7,8
1074,55,No,Non,444.0,Research & Development,2,Sin estudios,Medical,3,Male,40.0,Insatisfecho,Manager,Manager,Nada satisfecho,Single,16756.0,7,No,15,3,2,0,31,3,Muy satisfecho,9,7,6,2
1076,43,No,Rarely,415.0,Sales,25,FP/Bachiller,Medical,3,Male,79.0,Insatisfecho,Senior,Sales Executive,Muy satisfecho,Divorced,10798.0,5,No,13,3,3,1,18,5,Satisfecho,1,0,0,0
1077,20,Yes,Frequently,769.0,Sales,9,FP/Bachiller,Marketing,4,Female,54.0,Satisfecho,Becario,Sales Representative,Muy satisfecho,Single,2323.0,1,Yes,14,3,2,0,2,3,Satisfecho,2,2,0,2
1079,36,Yes,Rarely,1334.0,Research & Development,10,FP/Bachiller,Unknown,3,Female,36.0,Insatisfecho,Becario,Laboratory Technician,Nada satisfecho,Single,1416.0,1,No,13,3,1,0,1,6,Insatisfecho,1,0,1,0
1080,46,No,Rarely,1003.0,Research & Development,8,Estudios universitarios,Life Sciences,4,Female,74.0,Insatisfecho,Junior,Research Scientist,Nada satisfecho,Divorced,4615.0,8,Yes,23,4,1,3,19,2,Satisfecho,16,13,1,7
1081,51,Yes,Rarely,1323.0,Research & Development,4,Estudios universitarios,Life Sciences,1,Male,34.0,Satisfecho,Becario,Research Scientist,Unknown,Married,2461.0,9,Yes,12,3,3,3,18,2,Muy satisfecho,10,0,2,7
1082,28,Yes,Non,1366.0,Research & Development,24,Educación básica,Technical Degree,2,Male,72.0,Insatisfecho,Senior,Healthcare Representative,Nada satisfecho,Single,8722.0,1,No,12,3,1,0,10,2,Insatisfecho,10,7,1,9
1083,26,No,Rarely,192.0,Research & Development,1,Educación básica,Medical,1,Male,59.0,Insatisfecho,Becario,Laboratory Technician,Nada satisfecho,Married,3955.0,1,No,16,3,1,2,6,2,Satisfecho,5,3,1,3
1084,30,No,Rarely,1176.0,Research & Development,20,FP/Bachiller,Other,3,Male,85.0,Satisfecho,Junior,Manufacturing Director,Nada satisfecho,Married,9957.0,0,No,15,3,3,1,7,3,Insatisfecho,6,2,0,2
1085,41,No,Rarely,509.0,Research & Development,7,Educación básica,Technical Degree,2,Female,43.0,Muy satisfecho,Becario,Research Scientist,Satisfecho,Married,3376.0,1,No,13,3,3,0,10,3,Satisfecho,10,6,0,8
1088,38,No,Rarely,330.0,Research & Development,17,Sin estudios,Life Sciences,3,Female,65.0,Insatisfecho,Senior,Healthcare Representative,Satisfecho,Married,8823.0,0,No,18,3,1,1,20,4,Insatisfecho,19,9,1,9
1092,40,No,Rarely,1492.0,Research & Development,20,Estudios universitarios,Technical Degree,1,Male,61.0,Satisfecho,Senior,Healthcare Representative,Muy satisfecho,Married,10322.0,4,No,20,4,4,1,14,6,Satisfecho,11,10,11,1
1094,27,No,Non,1277.0,Research & Development,8,Postgrado,Life Sciences,1,Male,87.0,Nada satisfecho,Becario,Laboratory Technician,Satisfecho,Married,4621.0,1,No,19,3,4,3,3,4,Satisfecho,3,2,1,2
1096,55,No,Frequently,1091.0,Research & Development,2,Sin estudios,Life Sciences,4,Male,65.0,Satisfecho,Senior,Manufacturing Director,Insatisfecho,Married,10976.0,3,No,18,3,2,1,23,4,Satisfecho,3,2,1,2
1097,28,No,Rarely,857.0,Research & Development,10,FP/Bachiller,Other,3,Female,59.0,Satisfecho,Junior,Research Scientist,Satisfecho,Single,3660.0,3,No,13,3,4,0,10,4,Muy satisfecho,8,7,1,7
1098,44,Yes,Rarely,1376.0,Human Resources,1,Educación básica,Medical,2,Male,91.0,Insatisfecho,Senior,Human Resources,Nada satisfecho,Married,4907.0,9,No,14,3,4,1,24,1,Satisfecho,20,6,3,6
1099,33,No,Rarely,654.0,Research & Development,5,FP/Bachiller,Life Sciences,4,Male,34.0,Insatisfecho,Senior,Healthcare Representative,Muy satisfecho,Divorced,7119.0,4,No,15,3,3,1,9,2,Satisfecho,3,2,1,2
1100,35,Yes,Rarely,1204.0,Sales,4,FP/Bachiller,Technical Degree,4,Male,86.0,Satisfecho,Senior,Sales Executive,Nada satisfecho,Single,9582.0,0,Yes,22,4,1,0,9,2,Satisfecho,8,7,4,7
1101,33,Yes,Frequently,827.0,Research & Development,29,Estudios universitarios,Medical,1,Female,54.0,Insatisfecho,Junior,Research Scientist,Satisfecho,Single,4508.0,1,No,22,4,2,0,14,4,Satisfecho,13,7,3,8
1102,36,No,Rarely,895.0,Research & Development,15,Educación básica,Life Sciences,1,Male,50.0,Satisfecho,Becario,Laboratory Technician,Satisfecho,Divorced,2207.0,1,No,16,3,4,1,4,5,Insatisfecho,4,2,2,2
1103,36,No,Frequently,618.0,Research & Development,3,Sin estudios,Life Sciences,1,Male,45.0,Satisfecho,Junior,Healthcare Representative,Muy satisfecho,Single,7756.0,0,No,17,3,3,0,7,1,Insatisfecho,6,2,0,4
1105,37,No,Rarely,309.0,Sales,10,Estudios universitarios,Unknown,4,Female,88.0,Insatisfecho,Junior,Sales Executive,Muy satisfecho,Divorced,6694.0,2,Yes,14,3,3,3,8,5,Satisfecho,1,0,0,0
1106,25,Yes,Rarely,1219.0,Research & Development,4,Sin estudios,Technical Degree,4,Male,32.0,Satisfecho,Becario,Laboratory Technician,Muy satisfecho,Married,3691.0,1,Yes,15,3,2,1,7,3,Muy satisfecho,7,7,5,6
1107,26,Yes,Rarely,1330.0,Research & Development,21,FP/Bachiller,Medical,1,Male,37.0,Satisfecho,Becario,Laboratory Technician,Satisfecho,Divorced,2377.0,1,No,20,4,3,1,1,0,Insatisfecho,1,1,0,0
1108,33,Yes,Rarely,1017.0,Research & Development,25,FP/Bachiller,Medical,1,Male,55.0,Insatisfecho,Becario,Research Scientist,Insatisfecho,Single,2313.0,4,Yes,20,4,2,0,5,0,Satisfecho,2,2,2,2
1109,42,No,Rarely,469.0,Research & Development,2,Educación básica,Medical,4,Male,35.0,Satisfecho,Manager,Manager,Nada satisfecho,Married,17665.0,0,No,17,3,4,1,23,3,Satisfecho,22,6,13,7
1111,28,Yes,Frequently,1009.0,Research & Development,1,FP/Bachiller,Medical,1,Male,45.0,Insatisfecho,Becario,Laboratory Technician,Insatisfecho,Divorced,2596.0,1,No,15,3,1,2,1,2,Satisfecho,1,0,0,0
1113,50,Yes,Frequently,959.0,Sales,1,Estudios universitarios,Other,4,Male,81.0,Satisfecho,Junior,Sales Executive,Satisfecho,Single,4728.0,3,Yes,14,3,4,0,5,4,Satisfecho,0,0,0,0
1114,33,No,Frequently,970.0,Sales,7,FP/Bachiller,Unknown,4,Female,30.0,Satisfecho,Junior,Sales Executive,Insatisfecho,Married,4302.0,0,No,17,3,3,1,4,3,Satisfecho,3,2,0,2
1115,34,No,Non,697.0,Research & Development,3,Estudios universitarios,Life Sciences,3,Male,40.0,Insatisfecho,Becario,Research Scientist,Muy satisfecho,Married,4907.0,3,No,17,3,4,3,6,2,Satisfecho,0,0,0,0
1116,48,No,Non,1262.0,Research & Development,1,Estudios universitarios,Medical,1,Male,35.0,Muy satisfecho,Manager,Manager,Muy satisfecho,Single,16885.0,2,No,22,4,3,0,27,3,Insatisfecho,5,4,2,1
1117,45,No,Non,1050.0,Sales,9,Estudios universitarios,Life Sciences,2,Female,65.0,Insatisfecho,Junior,Sales Executive,Satisfecho,Married,5593.0,1,No,13,3,4,1,15,2,Satisfecho,15,10,4,12
1118,52,No,Rarely,994.0,Research & Development,7,Estudios universitarios,Life Sciences,2,Male,87.0,Satisfecho,Senior,Healthcare Representative,Insatisfecho,Single,10445.0,7,No,19,3,4,0,18,3,Satisfecho,8,6,4,0
1119,38,No,Rarely,770.0,Sales,10,Estudios universitarios,Marketing,3,Male,73.0,Insatisfecho,Senior,Sales Executive,Satisfecho,Divorced,8740.0,0,Yes,14,3,2,2,9,2,Satisfecho,8,7,2,7
1120,29,No,Rarely,1107.0,Research & Development,28,Estudios universitarios,Life Sciences,3,Female,93.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Divorced,2514.0,4,No,22,4,1,1,11,1,Satisfecho,7,5,1,7
